USUARIO;MES;FECHA;TECNICO;INICIO;FINAL;TIEMPO ATENCION;CONTACTO;CLIENTE;LINEA;CANAL;VENDEDOR;MARCA;MODELO;SERIE;TIPO DE ATENCION;MOTIVO;MOTIVO DE LA ATENCIÓN;DESCRIPCIÓN DE LA ACTIVIDAD;TEMA
DAHAINA ESPINOZA;ENERO;01/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;FLOR MELGAREJO;TP-LINK;TL-SG2424P;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;01/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;FLOR MELGAREJO;TP-LINK;T1600G-52PS;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;05/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;FLOR MELGAREJO;TP-LINK;T1600G-52PS;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;ENERO;05/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;FLOR MELGAREJO;TP-LINK;TL-SG2428P;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;ENERO;05/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;FLOR MELGAREJO;TP-LINK;EAP620;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;ENERO;09/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;FLOR MELGAREJO;TP-LINK;SG2008P;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;09/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;FLOR MELGAREJO;TP-LINK;MC220L;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;13/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;FLOR MELGAREJO;TP-LINK;UH700  ;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;ENERO;13/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;FLOR MELGAREJO;TP-LINK;UH720;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;ENERO;14/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;FLOR MELGAREJO;TP-LINK;EAP-660;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;ENERO;31/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;FLOR MELGAREJO;TP-LINK;EAP 610;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Noviembre;25/11/2025;CCORAS;08:30;09:30;01:00;;;74DAHUA;MINORISTA;GLADYS GONZALES;DAHUA;;;PRESENCIAL;CONSULTA TECNICA;VISITA TÉCNICA;VISITA PRESENCIAL PARA ASESORÍA O IMPLEMENTACIÓN ;
DAHAINA ESPINOZA;DICIEMBRE;03/12/2025;ESPINOZA;16:20;16:40;00:20;;GUECAM TECNOLOGIA Y SERVICIOS E.I.R.L;27AMPLCATV;OPERADORES;GUILLERMO HUAYANAY;DIXON;D880GW-AX3000;DF632412000074;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
DAHAINA ESPINOZA;OCTUBRE;14/10/2025;ESPINOZA;09:20;09:40;00:20;;A & D FOR CABLE TELEVISION IN THE SOUTHERN PERU SAC;27AMPLCATV;OPERADORES;JUAN MESIAS;ZTE;F679D;ZTEGD8E55125;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;14/10/2025;ESPINOZA;10:00;10:20;00:20;;A & D FOR CABLE TELEVISION IN THE SOUTHERN PERU SAC;27AMPLCATV;OPERADORES;JUAN MESIAS;ZTE;F679D;ZTEGD8E55242;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;14/10/2025;ESPINOZA;10:30;10:50;00:20;;A & D FOR CABLE TELEVISION IN THE SOUTHERN PERU SAC;27AMPLCATV;OPERADORES;JUAN MESIAS;ZTE;F679D;ZTEGD8E55001;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;14/10/2025;ESPINOZA;11:00;11:20;00:20;;A & D FOR CABLE TELEVISION IN THE SOUTHERN PERU SAC;27AMPLCATV;OPERADORES;JUAN MESIAS;ZTE;F679D;ZTEGD8E552D1;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;14/10/2025;ESPINOZA;11:30;11:50;00:20;;A & D FOR CABLE TELEVISION IN THE SOUTHERN PERU SAC;27AMPLCATV;OPERADORES;JUAN MESIAS;ZTE;F679D;ZTEGD8E54F7E;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;14/10/2025;ESPINOZA;12:00;12:30;00:30;;A & D FOR CABLE TELEVISION IN THE SOUTHERN PERU SAC;27AMPLCATV;OPERADORES;JUAN MESIAS;ZTE;F679D;ZTEGD8E54F9E;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;29/10/2025;ESPINOZA;11:40;12:00;00:20;;TELECABLE CHICLIN DEL VALLE S.A.C. ;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GC;D031A6422164;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;10/10/2025;CCORAS;17:10;18:00;00:50;;INFOPYME PERU SOCIEDAD ANONIMA CERRADA;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GW;;PRESENCIAL;GARANTIA;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;;
CESAR CORAS;Octubre;10/10/2025;CCORAS;10:30;11:00;00:30;;CALA SERVICIOS INTEGRALES S.A.C.;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D130GW;;PRESENCIAL;GARANTIA;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;;
CESAR CORAS;Octubre;16/10/2025;CCORAS;15:10;15:30;00:20;;NETWIN S.A.C;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GWC;;PRESENCIAL;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;17/10/2025;CCORAS;11:35;12:05;00:30;;CABLE ALTO MAYO Y COMUNICACIONES S.A.C.;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D130GW;;PRESENCIAL;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;17/10/2025;CCORAS;17:10;17:35;00:25;;INFOPYME PERU SOCIEDAD ANONIMA CERRADA;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GW;;PRESENCIAL;GARANTIA;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;;
CESAR CORAS;Octubre;20/10/2025;CCORAS;11:00;11:35;00:35;;NETWIN S.A.C;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GWC;;PRESENCIAL;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;21/10/2025;CCORAS;10:00;10:45;00:45;;INFOPYME PERU SOCIEDAD ANONIMA CERRADA;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GW;DF176A3CE3AC;PRESENCIAL;GARANTIA;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;;
CESAR CORAS;Octubre;21/10/2025;CCORAS;11:45;12:10;00:25;;CALA SERVICIOS INTEGRALES S.A.C.;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D130GW;DC91E6DAE09B;PRESENCIAL;GARANTIA;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;;
CESAR CORAS;Octubre;23/10/2025;CCORAS;11:30;11:55;00:25;;CALA SERVICIOS INTEGRALES S.A.C.;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D130GW;;PRESENCIAL;GARANTIA;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;;
CESAR CORAS;Octubre;23/10/2025;CCORAS;16:40;16:55;00:15;;CABLE ALTO MAYO Y COMUNICACIONES S.A.C.;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D130GW;;PRESENCIAL;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Noviembre;13/11/2025;CCORAS;10:30;10:45;00:15;;INFOPYME PERU SOCIEDAD ANONIMA CERRADA;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GW;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Noviembre;14/11/2025;CCORAS;12:40;13:40;01:00;;INFOPYME PERU SOCIEDAD ANONIMA CERRADA;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GW;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Noviembre;20/11/2025;CCORAS;11:30;11:45;00:15;;NETWIN S.A.C;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GWC;;PRESENCIAL;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Noviembre;28/11/2025;CCORAS;15:05;15:30;00:25;;INFOPYME PERU SOCIEDAD ANONIMA CERRADA;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GW;;PRESENCIAL;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Diciembre;02/12/2025;CCORAS;12:45;13:10;00:25;;INFOPYME PERU SOCIEDAD ANONIMA CERRADA;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GW;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Diciembre;30/12/2025;CCORAS;12:20;12:35;00:15;;INFOPYME PERU SOCIEDAD ANONIMA CERRADA;27AMPLCATV;OPERADORES;JUAN MESIAS;DIXON;D110GW;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Enero;02/01/2026;CCORAS;12:10;14:10;02:00;;CABLE ALTO MAYO Y COMUNICACIONES S.A.C.;74DAHUA;OPERADORES;JUAN MESIAS;DIXON;D130GW;;PRESENCIAL;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
JUAN ARAUCO;NOVIEMBRE ;22/11/2025;JARAUCO;14:00;15:00;01:00;;IP SECURITY GROUP S.A.C;74DAHUA;MINORISTA;JUAN MESIAS;DAHUA;VTH1020J;6J0DAE8PAJ13AAC;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;07/11/2025;JARAUCO;14:00;17:00;03:00;;PERUANA DE INFORMATICA SOCIEDAD ANONIMA CERRADA;15EQUIPCOM;MINORISTA;KANDY TACURI;TP-LINK;TL-SG105;22523Y6022265;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
DAHAINA ESPINOZA;OCTUBRE;10/10/2025;ESPINOZA;11:20;11:40;00:20;;ALECOM LED ELECTRONICS SOCIEDAD ANONIMA CERRADA ;15EQUIPCOM;MINORISTA;KANDY TACURI;TP-LINK;ARCHER C64;22540UD004662;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;02/01/2026;ESPINOZA;;;00:00;;TECNOLOGÍAS AVANZADAS EN ELECTRONICA ELECTRICIDAD Y MECÁNICA S.A.C;15EQUIPCOM;MINORISTA;KANDY TACURI;DAHUA; KIT/BP4A-4G/M0508;BG05326PAG3BF94;REMOTO;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICA DE PRODUCTOS POR GARANTIA;
DAHAINA ESPINOZA;ENERO;08/01/2026;ESPINOZA;;;00:00;;CORPORACION LASER E.I.R.L.;15EQUIPCOM;MINORISTA;KANDY TACURI;TP-LINK;TL-WN722N;22530H0005428;REMOTO;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICA DE PRODUCTOS POR GARANTIA;
DAHAINA ESPINOZA;NOVIEMBRE;05/11/2025;ESPINOZA;10:20;10:40;00:20;;C & N DISTRIBUCION Y PROYECTOS S.A.C.;86IMOU;MINORISTA;KANDY TACURI;IMOU;ST2-64-S1-IMOU.;N/S;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;NOVIEMBRE;05/11/2025;ESPINOZA;10:50;11:10;00:20;;C & N DISTRIBUCION Y PROYECTOS S.A.C.;86IMOU;MINORISTA;KANDY TACURI;IMOU;ST2-64-S1-IMOU.;N/S;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
JUAN ARAUCO;OCTUBRE;16/10/2025;JARAUCO;11:00;12:00;01:00;;GRUPO HALCON SECURITY SYSTEM CUSCO S.A.C.;74DAHUA;MINORISTA;KANDY TACURI;DAHUA;DH-HAC-HDW1200CLQN-IL-A;BD07E7FPBY4485C;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;OCTUBRE;18/10/2025;JARAUCO;09:30;10:00;00:30;;REDEX SECURITY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;86IMOU;MINORISTA;KANDY TACURI;IMOU;IPC-K7F-5H0WE-IMOU;C4A30BDPCGFEBAD;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;OCTUBRE;22/10/2025;JARAUCO;09:00;11:00;01:00;;MANRIQUE CARBAJAL URSULA;74DAHUA;MINORISTA;KANDY TACURI;DAHUA;DH-HAC-HDW1200TRQN-A;BD00296PDDBBC90;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;OCTUBRE;22/10/2025;JARAUCO;11:00;12:30;01:30;;MANRIQUE CARBAJAL URSULA;74DAHUA;MINORISTA;KANDY TACURI;DAHUA;P5AE-PV;AD056FDPAJ00009;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;OCTUBRE;22/10/2025;JARAUCO;12:30;15:00;01:30;;MANRIQUE CARBAJAL URSULA;74DAHUA;MINORISTA;KANDY TACURI;DAHUA;P5AE-PV;BC0C7FDPAJ2B3AA;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;OCTUBRE;22/10/2025;JARAUCO;15:00;16:30;01:30;;MANRIQUE CARBAJAL URSULA;15EQUIPCOM;MINORISTA;KANDY TACURI;TP-LINK;ARCHER C50;224C225000997;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;OCTUBRE;22/10/2025;JARAUCO;16:30;18:00;01:30;;MANRIQUE CARBAJAL URSULA;15EQUIPCOM;MINORISTA;KANDY TACURI;TP-LINK;ARCHER C20;2248617001875a;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;07/11/2025;JARAUCO;14:00;17:00;03:00;;BEST SECURITY SYSTEMS S.A.C.;74DAHUA;MINORISTA;KANDY TACURI;DAHUA;SD3E405DB-GNY-A-PV1;BF0336FPAJ9E8F1;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;07/11/2025;JARAUCO;14:00;17:00;03:00;;BEST SECURITY SYSTEMS S.A.C.;74DAHUA;MINORISTA;KANDY TACURI;DAHUA;SD3E405DB-GNY-A-PV1;BF07B5EPAJ10968;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;14/11/2025;JARAUCO;10:30;11:30;01:00;;REDEX SECURITY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;86IMOU;MINORISTA;KANDY TACURI;IMOU ;IPC-K7F-5H0WE-IMOU;C4A30BDPCGFEBAD;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;18/11/2025;JARAUCO;11:30;13:00;01:30;;ALECOM LED ELECTRONICS SOCIEDAD ANONIMA CERRADA;15EQUIPCOM;MINORISTA;KANDY TACURI;TP-LINK;ARCHER C64;22540UD004662;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;DICIEMBRE;02/12/2025;JARAUCO;14:00;15:00;01:00;;TECNOLOGÍAS AVANZADAS EN ELECTRONICA ELECTRICIDAD Y MECÁNICA S.A.C;74DAHUA;MINORISTA;KANDY TACURI;DAHUA;HAC-HDW1200TRQ-A;BD00296PDD64C56;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;DICIEMBRE;29/12/2025;JARAUCO;15:00;16:00;01:00;;MANRIQUE CARBAJAL URSULA;74DAHUA;MINORISTA;KANDY TACURI;DAHUA ;DH-P5D-5F-PV;BE0DDF1PAGD5C65;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;DICIEMBRE;31/12/2025;JARAUCO;15:00;16:00;01:00;;GREAT TECHNOLOGY E.I.R.L.;74DAHUA;MINORISTA;KANDY TACURI;DAHUA ;P5D-5F-PV;AK0159BPAG00010;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;DICIEMBRE;31/12/2025;JARAUCO;16:00;17:00;01:00;;GREAT TECHNOLOGY E.I.R.L.;74DAHUA;MINORISTA;KANDY TACURI;DAHUA ;P5D-5F-PV;AK0159BPAG00016;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;ENERO;17/01/2026;JARAUCO;09:00;10::00;01:00;;TECNOLOGÍAS AVANZADAS EN ELECTRONICA ELECTRICIDAD Y MECÁNICA S.A.C;74DAHUA;MINORISTA;KANDY TACURI;DAHUA;HAC-HDW1200TRQ-A;BD00296PDD64C56;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;ENERO;17/01/2026;JARAUCO;10:00;11:00;01:00;;TECNOLOGÍAS AVANZADAS EN ELECTRONICA ELECTRICIDAD Y MECÁNICA S.A.C;74DAHUA;MINORISTA;KANDY TACURI;DAHUA;HAC-B1A51-U;AH063DFPDDD3255;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;ENERO;17/01/2026;JARAUCO;11:00;12:00;01:00;;TECNOLOGÍAS AVANZADAS EN ELECTRONICA ELECTRICIDAD Y MECÁNICA S.A.C;74DAHUA;MINORISTA;KANDY TACURI;DAHUA;XVR1B08-I/T;BF07D05PAJ156C3;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;ENERO;17/01/2026;JARAUCO;12:00;13:00;01:00;;TECNOLOGÍAS AVANZADAS EN ELECTRONICA ELECTRICIDAD Y MECÁNICA S.A.C;74DAHUA;MINORISTA;KANDY TACURI;DAHUA;PFM800-4K;;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
DAHAINA ESPINOZA;NOVIEMBRE;04/11/2025;ESPINOZA;11:20;11:40;00:20;;KROTON;15EQUIPCOM;MINORISTA;KANDY TACURI;TPLINK;SG3452XP;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;DICIEMBRE;05/12/2025;ESPINOZA;09:20;10:00;00:40;;KROTON;15EQUIPCOM;MINORISTA;KANDY TACURI;TPLINK;ES228GMP;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;DICIEMBRE;20/12/2025;ESPINOZA;;;00:00;;CORPORACION LASER E.I.R.L.;15EQUIPCOM;MINORISTA;KANDY TACURI;TP-LINK;TL-WN722N;22530H0005428;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
JUAN ARAUCO;OCTUBRE;30/10/2025;JARAUCO;12:00;13:00;01:00;;Desarrollo de Infraestructura de Telecomunicaciones Peru Sac;74DAHUA;MINORISTA;KATTY SORIA/JUAN MESIAS;DAHUA;SD49225XA-HNR-S2;8G0B496PAJ28352;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
DAHAINA ESPINOZA;NOVIEMBRE;10/11/2025;ESPINOZA;10:20;10:40;00:20;;DESARROLLO DE INFRAESTRUCTURA DE TELECOMUNICACIONES PERU SAC.;74DAHUA;OPERADORES;KATY SORIA;DAHUA;SD49225XA-HNR-S2;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;OCTUBRE;07/10/2025;ESPINOZA;11:20;11:50;00:30;;CONSORCIO ELECTRONIC SAC;74DAHUA;MINORISTA;LESLIE VASQUEZ;DAHUA;HAC-HDW1200CLQ-IL-A;BC0BB2EPBYBFE23;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;15/10/2025;ESPINOZA;14:10;14:40;00:30;;KING SOLUCIONES S.A.C.;15EQUIPCOM;MINORISTA;LESLIE VASQUEZ;TP-LINK;ARCHER AX12;"
2254211003898";REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;15/10/2025;ESPINOZA;14:50;15:20;00:30;;KING SOLUCIONES S.A.C.;74DAHUA;MINORISTA;LESLIE VASQUEZ;DAHUA;HAC-HFW1200CLN-IL-A;AL06770PBVA84E3;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;15/10/2025;ESPINOZA;15:30;16:00;00:30;;CONSORCIO ELECTRONIC S.A.C.;74DAHUA;MINORISTA;LESLIE VASQUEZ;DAHUA;DH-HAC-HDW1200CLQN-IL-A;BC0BB2EPBYAD7A3;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;16/10/2025;ESPINOZA;09:30;09:50;00:20;;MULTISERVICIOS GRUPO DACOM E.I.R.L. ;74DAHUA;MINORISTA;LESLIE VASQUEZ;DAHUA;CS4010-8ET-110;BD08D0APAJ0586A;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;NOVIEMBRE;05/11/2025;ESPINOZA;12:20;12:40;00:20;;KING SOLUCIONES S.A.C.;15EQUIPCOM;MINORISTA;LESLIE VASQUEZ;TP-LINK;ARCHER AX12;"
2254211003898";REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;NOVIEMBRE;05/11/2025;ESPINOZA;12:50;13:10;00:20;;KING SOLUCIONES S.A.C.;74DAHUA;MINORISTA;LESLIE VASQUEZ;DAHUA;HAC-HFW1200CLN-IL-A;AL06770PBVA84E3;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;NOVIEMBRE;05/11/2025;ESPINOZA;14:10;14:30;00:20;;CONSORCIO ELECTRONIC S.A.C.;74DAHUA;MINORISTA;LESLIE VASQUEZ;DAHUA;DH-HAC-HDW1200CLQN-IL-A;BC0BB2EPBYAD7A3;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
